,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,DIAMETER-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,vars-reduced-depth-1,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,vars-reduced-depth-256,unit-featuretime,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime,cnfname
0,3968.0,119208.0,3055.0,54379.0,0.29885433699999997,1.1921697709999999,0.16,0.056179775,0.375013551,0.616702289,0.0,1.0,2.192047966,0.00182427,0.22546236100000003,0.000654664,0.002291326,1.533267383,0.0,0.006638592,0.077677044,-0.0,0.00182427,0.59480913,0.000147116,0.00468931,4.4047657110000005,0.13072065800000002,0.088233928,0.0,0.672727273,3.2425322519999997,0.00032558099999999997,0.528269037,3.6779e-05,0.0009378619999999999,3.281771019,0.217216205,0.00027912200000000003,0.435220437,9.1947e-05,0.000570073,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,7.041551247,0.028340541,7.0,8.0,0.172843141,2.02,202.16279069799998,0.226668543,60.0,307.0,260.0,156.0,231.0,174.0,200.0,6.494132685,0.063710372,5.833333333,7.535,7.122727273,6.024509804,6.772727272999999,6.164893617000001,6.432835821,2.0,0.216770723,0.630358651,5.8556000000000007e-05,0.834515291,0.37378268299999995,0.043933527,0.295091413,0.105859436,0.217871048,0.023308968,0.98879613,4.0941e-05,0.233720719,0.045835123,0.000209895,0.033611678,0.007939040999999999,0.017640523,1.2,0.0,0.001636661,0.001636661,0.001636661,0.001636661,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,60.78,97.9766,0.245356,495.094,0.0305727,495.5,475.0,513.0,0.675955,0.311279,0.818129,0.0219243,2.16,110.677,0.0904375,493.315,0.0296859,496.0,475.0,509.0,0.26462,0.267409,0.824572,0.0134132,2.3,0.04879152900000001,0.187946096,2.0,sc17-all/mp1-21.7_features_preprocessed.txt
0,9383.0,28084.0,2028.0,12383.0,3.626725838,1.267947993,0.1,0.163772914,0.37594244,0.808739773,0.0,1.0,1.6585014040000001,0.0017374060000000001,0.294231673,0.000986193,0.0034516770000000002,1.40253081,0.0,0.145037551,0.562949205,-0.0,0.0017374060000000001,2.7190899089999996,0.000646047,0.061535977,2.92241074,0.12238918900000001,0.11228119800000001,0.0,0.5,2.920278933,0.000644295,2.545092317,8.0756e-05,0.02035048,2.335950748,0.430913349,0.0010949830000000001,2.22506441,0.000403779,0.03230235,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,5.967439566,0.059068635999999994,5.0,7.0,0.459947614,1.14,4326.0,0.0,4326.0,4326.0,4326.0,4326.0,4326.0,4326.0,4326.0,78.340961627,0.0,78.340961627,78.340961627,78.340961627,78.340961627,78.340961627,78.340961627,78.340961627,1.98,0.400775249,0.49973898299999997,0.0,0.934497692,0.641482785,0.108732234,0.54672381,0.256707199,0.41414959799999995,0.075610829,0.668355795,-0.0,0.262858993,0.141015776,0.016477426,0.106491955,0.036865607,0.066549254,0.18,0.0,0.000986193,0.001972387,0.009861933,0.009861933,0.06,-512.0,0.0,0.0,0.0,0.0,0.0,60.74,17.7944,2.35847,521.2,0.0811528,525.0,503.0,545.0,0.611705,0.336413,0.816213,0.080784,2.18,94.8627,0.245546,522.029,0.0780081,525.0,501.0,546.0,0.520969,0.352635,0.864855,0.0502707,2.2,0.39647532,0.99349287,2.0,sc17-all/mp1-klieber2017s-1600-022-eq_features_preprocessed.txt
0,2750.0,287000.0,1838.0,140275.0,0.496191513,1.045981109,0.36,0.013102833999999999,0.982591338,0.133105569,0.0,1.0,0.08777503099999999,0.001427761,2.619510173,0.001088139,0.058759520999999995,0.08616378699999999,0.0,0.9912671540000001,0.9912671540000001,0.0,0.001427761,0.119058187,0.0009196219999999999,0.0018036,3.7388763739999997,0.48970786299999997,0.06781313,0.209302326,0.612648221,3.058984894,0.001078637,0.15761414199999998,0.0005703080000000001,0.0014542860000000002,3.663632388,0.9912671540000001,0.013077429,0.00484359,0.012725004,0.013095705,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,2.195205479,0.180556584,2.0,3.0,0.493683535,2.02,607.454545455,0.5973726460000001,43.0,1038.0,989.0,65.0,924.0,105.0,648.0,96.374405404,0.053970868,87.06726457399999,105.558139535,102.2,90.700525394,102.14285714299999,92.243680485,95.681818182,1.98,0.921993917,0.035848736,0.6306852239999999,0.9666766040000001,0.94836827,0.883543395,0.94352096,0.909014636,0.9320171159999999,4.1e-06,3.4201766339999997,1.8999999999999998e-08,0.000276841,1.0541e-05,3.6e-08,2.377e-06,7.7e-08,1.1740000000000001e-06,2.5,0.0,0.001088139,0.018498368,0.760065288,0.889553863,0.98,-512.0,0.0,0.0,0.0,0.0,0.0,34.02,9.3913,3.03516,869.87,0.0972298,878.0,847.0,900.0,30.5901,0.129535,0.999589,0.000956157,2.14,14.7045,0.210532,875.205,0.0214321,875.0,853.0,899.0,34.6133,0.138379,0.999768,0.00011074,2.14,0.971254987,0.992747044,2.0,sc17-all/mp1-blockpuzzle_5x10_s3_free4_features_preprocessed.txt
0,602485.0,1573050.0,108364.0,644115.0,4.5598261419999995,1.442188119,11.72,0.168237038,0.42143221700000005,0.797030873,0.0,1.0,1.823330279,3.4835e-05,0.389957066,1.8455999999999997e-05,0.000304529,1.616436309,0.0,0.17650574800000002,0.46726749100000003,0.1,3.4835e-05,2.526947867,1.5530000000000002e-06,0.0072937290000000005,3.3355299489999997,0.216525446,0.180317333,0.0,1.0,3.3313642960000003,1.3433e-05,3.0570637360000004,0.0,0.004767782,2.733228813,0.48429240100000004,3.1254e-05,1.7756021780000002,1.5530000000000002e-06,0.0038719790000000002,18.6,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,10.41025641,0.052016532000000004,9.0,11.0,0.789212978,2.02,116.2,1.005911824,30.0,404.0,404.0,33.0,130.0,38.0,64.0,4.02785949,0.360159289,2.1875,6.334158416,6.334158416,2.5,5.7076923079999995,2.9512195119999998,3.8181818180000002,2.0,0.38147813700000005,0.691404433,0.0,1.0,0.770255652,0.055478494,0.5772232860000001,0.161963611,0.34917299799999996,0.132831909,1.02900943,-0.0,1.0,0.390014994,0.0067485769999999995,0.168115916,0.035676954,0.08644970699999999,4.0,9.227999999999999e-06,9.227999999999999e-06,9.227999999999999e-06,0.000322985,0.000322985,8.24,-512.0,0.0,0.0,0.0,0.0,0.0,61.16,26106.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73273,0.0,1.6554,0.0,2.4,5781.5,0.234214,25265.0,0.0006157269999999999,25265.0,25254.0,25254.0,1.01922,0.546398,0.943829,0.0217677,2.4,0.013424641000000001,0.05226095,2.0,sc17-all/g2-hwmcc15deep-oski15a10b08s-k23_features_preprocessed.txt
0,344320.0,1129588.0,99200.0,639216.0,2.470967742,0.7671460040000001,4.28,0.15519010800000002,0.357013081,0.38279621,0.0,1.0,1.236588999,3.5904e-05,0.352770896,2.0161e-05,0.002610887,1.159026397,0.0,0.054472979000000005,0.5404605020000001,0.06,3.5904e-05,2.407425526,1.2515e-05,0.001619171,1.371493365,0.013958294,0.042664229000000005,0.0,0.962264151,0.522342612,1.6272999999999998e-05,2.9302966880000003,1.564e-06,0.001010613,1.430404507,0.48778503700000003,1.8659000000000002e-05,3.513686988,7.822e-06,0.00100592,15.72,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,4.0,0.0,4.0,4.0,-0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.11275466599999999,1.224795261,0.0,0.9919719920000001,0.396958907,0.011279906999999999,0.09112169,0.025818418,0.061542454,0.040876833,0.505637021,-0.0,0.326975939,0.055596488,0.026076617000000003,0.052034407000000005,0.02828519,0.043119976,3.78,0.0,0.0,0.0,0.0,0.001330645,13.56,-512.0,0.0,0.0,0.0,0.0,0.0,60.02,41643.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16106,0.0,2.99621,0.0,2.38,34163.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17644,0.0,2.21184,0.0,2.36,0.064415689,0.5742663170000001,2.0,sc17-all/g2-ak128boothbg2asisc_features_preprocessed.txt
0,19565.0,58607.0,4790.0,27457.0,3.084551148,1.13450122,0.2,0.174454602,0.3637773,0.824179074,0.0,1.0,1.593290479,0.0007128319999999999,0.288651174,0.000417537,0.001461378,1.359345983,0.0,0.16269075300000002,0.598717995,-0.0,0.0007128319999999999,3.17381673,0.000291365,0.032742106,2.785945275,0.118392644,0.11105936699999999,0.0,0.5,2.799504282,0.000272782,3.094585267,3.6421e-05,0.012237317,2.241313809,0.442036639,0.00046619900000000004,2.625472236,0.000182103,0.017846087,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,5.307189542,0.086925227,5.0,6.0,0.616833469,2.02,2956.5,0.005919161,2939.0,2974.0,2974.0,2939.0,2974.0,2939.0,2974.0,72.926252542,0.075195841,67.44250168100001,78.410003403,78.410003403,67.44250168100001,78.410003403,67.44250168100001,78.410003403,1.98,0.409055545,0.526291284,0.0,0.914076135,0.677841875,0.099876472,0.580604948,0.242053083,0.417806244,0.07487563,0.598566986,-0.0,0.222341133,0.133398577,0.019142168,0.10448367900000001,0.039115111,0.070714631,0.38,0.000208768,0.000835073,0.001670146,0.004592902,0.008559499,0.14,-512.0,0.0,0.0,0.0,0.0,0.0,42.18,46.9167,2.39401,1205.17,0.172803,1236.0,1207.0,1277.0,0.556332,0.499319,0.822322,0.0973009,2.12,254.261,1.12745,1205.35,0.151883,1237.5,1202.0,1256.0,0.412489,1.37347,0.909074,0.400824,2.16,0.328118917,0.81552358,2.0,sc17-all/mp1-klieber2017s-0300-033-t12_features_preprocessed.txt
0,455573.0,1070495.0,132401.0,571414.0,2.4408576969999998,0.8734140220000001,6.04,0.23170765899999998,0.42772929600000004,0.866125798,0.0,1.0,1.883759035,2.8491e-05,0.791366742,1.5105999999999999e-05,0.000271901,1.6739639419999999,0.0,0.355460314,0.68351668,0.06,2.8491e-05,2.387857002,5.25e-06,0.006028904,2.970151117,0.280699887,0.261461872,0.0,1.0,3.1948227539999996,1.1275999999999998e-05,3.22056773,1.75e-06,0.00313083,2.227398476,0.597354983,3.9277e-05,1.338502025,7e-06,0.00392535,27.64,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,23.28,8.317073171,0.085799055,8.0,10.0,0.527064392,2.04,202.71428571400003,0.45890421,57.0,306.0,306.0,57.0,295.0,86.0,253.0,22.788284135999998,0.319065709,12.157894737000001,30.720930233,30.720930233,12.157894737000001,30.526143791,14.796407186,25.274576271,2.02,0.44475837100000004,0.675648026,1.1304e-05,1.0,0.898392616,0.079499944,0.724995487,0.181152567,0.381817077,0.117368816,0.6689530810000001,-0.0,0.47647279299999995,0.207880137,0.010314611,0.166442821,0.056731642,0.119661365,4.18,0.0,0.0,0.0,0.00096676,0.005135913,41.98,-512.0,0.0,0.0,0.0,0.0,0.0,61.22,40317.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55957,0.0,1.95592,0.0,2.34,9120.5,0.316863,32444.5,0.000544859,32444.5,32432.0,32432.0,1.31691,0.62501,0.961429,0.0399609,2.34,0.047860065,0.178281653,2.0,sc17-all/g2-T50.2.0_features_preprocessed.txt
0,455573.0,1070495.0,132401.0,571414.0,2.4408576969999998,0.8734140220000001,6.04,0.23170765899999998,0.42772929600000004,0.866125798,0.0,1.0,1.883759035,2.8491e-05,0.791366742,1.5105999999999999e-05,0.000271901,1.6739639419999999,0.0,0.355460314,0.68351668,0.06,2.8491e-05,2.387857002,5.25e-06,0.006028904,2.970151117,0.280699887,0.261461872,0.0,1.0,3.1948227539999996,1.1275999999999998e-05,3.22056773,1.75e-06,0.00313083,2.227398476,0.597354983,3.9277e-05,1.338502025,7e-06,0.00392535,27.64,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,23.28,8.317073171,0.085799055,8.0,10.0,0.527064392,2.04,202.71428571400003,0.45890421,57.0,306.0,306.0,57.0,295.0,86.0,253.0,22.788284135999998,0.319065709,12.157894737000001,30.720930233,30.720930233,12.157894737000001,30.526143791,14.796407186,25.274576271,2.02,0.44475837100000004,0.675648026,1.1304e-05,1.0,0.898392616,0.079499944,0.724995487,0.181152567,0.381817077,0.117368816,0.6689530810000001,-0.0,0.47647279299999995,0.207880137,0.010314611,0.166442821,0.056731642,0.119661365,4.18,0.0,0.0,0.0,0.00096676,0.005135913,41.98,-512.0,0.0,0.0,0.0,0.0,0.0,61.22,40317.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55957,0.0,1.95592,0.0,2.34,9120.5,0.316863,32444.5,0.000544859,32444.5,32432.0,32432.0,1.31691,0.62501,0.961429,0.0399609,2.34,0.047860065,0.178281653,2.0,sc17-all/g2-T50.2.0_features_preprocessed.txt
0,4288.0,132672.0,3374.0,63150.0,0.27089508,1.100902613,0.36,0.053428345,0.37435772700000003,0.6106099939999999,0.0,1.0,2.1835299740000003,0.0016438879999999998,0.231309755,0.000592768,0.002074689,1.542685532,0.0,0.00530483,0.090039588,0.02,0.0016438879999999998,0.586104149,0.000110847,0.004101346,4.3582155469999995,0.12894109199999998,0.087005813,0.0,0.672727273,3.194152175,0.000291719,0.529313234,3.1671e-05,0.000839272,3.2651497010000003,0.216769596,0.00025288599999999996,0.45344878299999997,7.9177e-05,0.000522565,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,7.0028943560000005,0.0076713,7.0,8.0,0.019807653,2.02,184.764044944,0.219582396,66.0,281.0,236.0,140.0,204.0,165.0,189.0,6.4959864970000005,0.077026699,5.580838322999999,8.402597403,7.123287671,5.889534884,6.796460177,6.155555556,6.47979798,1.98,0.216955175,0.619513258,9.9667e-05,0.835497603,0.366511494,0.047568067,0.29616280100000003,0.107545421,0.21640299100000002,0.017750303000000002,1.106831074,2.5788e-05,0.260958154,0.040468324,5.7805e-05,0.020074631000000003,0.006999071,0.013815234,1.5,0.0,0.001185536,0.001185536,0.001185536,0.001185536,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,59.28,126.202,0.128354,600.114,0.0289222,599.0,581.0,622.0,0.775473,0.202234,0.853402,0.0134484,2.14,148.73,0.069682,602.661,0.0292794,601.0,581.0,627.0,0.319413,0.260966,0.864365,0.0117234,2.34,0.0671844,0.20887943399999997,2.0,sc17-all/mp1-23.7_features_preprocessed.txt
0,10912.0,32671.0,2199.0,13778.0,3.962255571,1.3712440119999998,0.1,0.159602264,0.37926266200000003,0.8004426579999999,0.0,1.0,1.6645558390000001,0.0016091920000000002,0.293087583,0.0009095039999999999,0.003638017,1.411543479,0.0,0.144433154,0.5480476120000001,-0.0,0.0016091920000000002,2.350931031,0.0005806359999999999,0.044781536,3.0457918360000003,0.114564612,0.10378786,0.0,0.454545455,2.954014013,0.000606446,2.300677992,7.2579e-05,0.016838438,2.474446848,0.433372042,0.001000732,2.1993585419999997,0.000362897,0.026128611,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,6.056414922999999,0.04841798,5.0,7.0,0.343145621,1.42,4287.0,0.0,4287.0,4287.0,4287.0,4287.0,4287.0,4287.0,4287.0,98.320737112,0.0,98.320737112,98.320737112,98.320737112,98.320737112,98.320737112,98.320737112,98.320737112,2.0,0.390802551,0.5161325520000001,0.0,0.91917198,0.641710311,0.10681667,0.545987758,0.23387835199999998,0.40378946,0.070585185,0.725955207,-0.0,0.261128483,0.137384815,0.010245853000000001,0.102006573,0.029031146,0.062308775,0.2,0.0,0.001364256,0.001819009,0.039108686000000004,0.045475216,0.14,-512.0,0.0,0.0,0.0,0.0,0.0,61.1,16.6182,1.58341,544.473,0.0830236,547.0,526.0,563.0,0.587769,0.254126,0.797933,0.0505844,2.12,129.039,0.0842585,552.18,0.0301508,552.0,530.0,574.0,0.55746,0.22979,0.865655,0.0131521,2.22,0.435498086,0.9953130790000001,2.0,sc17-all/g2-T124.2.1_features_preprocessed.txt
