,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,DIAMETER-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,vars-reduced-depth-1,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,vars-reduced-depth-256,unit-featuretime,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime,cnfname
0,129897.0,502193.0,129891.0,502185.0,4.6193e-05,1.593e-05,1.12,0.258651692,0.5002041079999999,0.708560092,0.0,1.0,0.95017787,2.1143e-05,0.158437133,1.5398e-05,2.3096e-05,0.566345715,0.0,0.253683404,1.0,0.1,2.1143e-05,2.489753816,5.974e-06,0.000402242,0.26409508600000003,0.151936445,0.050447819000000005,0.0,1.0,0.26400621399999996,1.1581e-05,2.9465553360000003,0.0,0.000336529,1.784199575,0.565490805,2.3134000000000002e-05,2.275488625,5.974e-06,0.00040423300000000004,26.64,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,4.5,0.111111111,4.0,5.0,0.693147181,2.02,40.307692308,2.4330766319999997,2.0,378.0,39.0,2.0,23.0,3.0,11.0,82.975652091,2.600160578,3.0,820.8461538460001,135.899470899,3.0,26.666666666999998,4.818181818,8.12,2.0,0.360819926,0.200108483,0.000159956,1.0,0.38576125899999997,0.322988027,0.380387886,0.359074971,0.372585823,0.202362304,0.15497876,-0.0,0.356844961,0.210365782,0.20248663100000003,0.20710094199999998,0.204504551,0.205791488,3.26,0.0,0.0,0.0,0.0,0.9851798820000001,5.06,-512.0,0.0,0.0,0.0,0.0,0.0,63.38,32474.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21092,0.0,1.68625,0.0,2.28,11319.0,0.0,22853.0,0.0,22853.0,22853.0,22853.0,1.90908,0.0,0.96103,0.0,2.26,0.148811888,0.7938862440000001,2.02,sc14-crft_train_preprocessed/rook-50-0-0_preprocessedi_features_preprocessed.txt
0,67117.0,257393.0,67114.0,257392.0,4.47e-05,3.885e-06,0.6,0.260746255,0.499265388,0.7100150470000001,0.0,1.0,0.952673,4.0989e-05,0.231496493,2.98e-05,0.000596001,0.569067817,0.0,0.25484475,0.999844595,0.02,4.0989e-05,2.218014925,1.9426e-05,0.000633275,0.31281090899999997,0.15388692699999998,0.054620478,0.14285714300000002,0.950617284,0.312777001,2.2181e-05,2.589310448,0.0,0.000524492,1.81065702,0.558171971,4.478e-05,2.0169638780000003,1.9426e-05,0.00062939,7.2,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,4.017241379,0.032402723,4.0,5.0,0.08709952300000001,2.02,354.16666666699996,0.670290295,17.0,597.0,597.0,17.0,577.0,89.0,557.0,145.550378033,0.77840865,26.651646446999997,356.59375,356.59375,26.651646446999997,213.222621185,36.035175879,136.269662921,2.0,0.37738093799999994,0.207081268,0.000492015,0.995731987,0.388371698,0.381678234,0.38827998,0.38594733600000003,0.38717601100000004,0.20320212399999998,0.173173148,-0.0,0.31717810399999996,0.208445346,0.205517737,0.208295339,0.208161934,0.20821324300000002,2.64,0.0,2.98e-05,2.98e-05,0.0002682,0.022662932,3.54,-512.0,0.0,0.0,0.0,0.0,0.0,63.06,8539.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9975,0.0,1.27378,0.0,2.2,8230.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03275,0.0,1.25037,0.0,2.2,0.116935916,0.409858526,2.02,sc14-crft_train_preprocessed/rook-40-0-1_preprocessedi_features_preprocessed.txt
0,32000.0,106600.0,22694.0,90689.0,0.410064334,0.17544575399999998,0.34,0.250239831,0.499582456,0.6743769479999999,0.0,1.0,0.9001119259999999,0.000124531,0.142694687,8.8129e-05,0.000220323,0.500242292,0.0,0.180650355,0.9959862829999999,-0.0,0.000124531,0.793800974,7.7187e-05,0.00143347,1.466053516,0.060431954,0.048334898,0.0,0.25,1.409037575,6.58e-05,0.957297528,2.2053e-05,0.0009703489999999999,1.8423076930000002,0.542767039,7.3437e-05,1.353725611,4.4106999999999996e-05,0.00140039,0.84,0.000253705,1.258000421,5.5133e-05,0.001466551,2.282623901,0.297988666,0.424648088,0.015374256999999999,0.5,3.119949488,3.06,14.289693592999999,0.10627018099999999,11.0,18.0,1.787482947,2.02,711.1,0.245759416,388.0,1021.0,1021.0,523.0,852.0,601.0,739.0,8.777675102,0.300694743,5.8402061860000005,13.501469148,13.501469148,5.886855241,11.194857915999998,5.933078394,8.539308176,1.98,0.22967019600000002,0.539339082,0.0,0.647218058,0.394671027,0.056967467,0.37514116200000003,0.15266326,0.1765552,0.041910519,0.307579551,-0.0,0.07086870299999999,0.056907890999999995,0.027277385,0.053814277,0.030862851,0.038705549,0.64,4.4065e-05,0.000220323,0.001057548,0.119635146,0.36168150200000004,0.26,-512.0,0.0,0.0,0.0,0.0,0.0,76.3,1682.4,0.642643,4399.6,0.0110215,4408.0,4349.0,4410.0,0.895065,0.833275,0.843608,0.103705,2.14,1406.43,0.0292401,4376.93,0.00898305,4372.5,4353.0,4394.0,0.136054,0.143869,0.813589,0.00517642,2.36,0.06604521,0.320549431,2.0,sc14-crft_train_preprocessed/SAT_instance_N=63_preprocessedi_features_preprocessed.txt
0,181773.0,705257.0,181767.0,705248.0,3.3009e-05,1.2760999999999999e-05,1.86,0.257734868,0.5006111329999999,0.707829635,0.0,1.0,0.949517279,1.5111e-05,0.158335049,1.1003e-05,1.6505e-05,0.5659280560000001,0.0,0.253296713,1.0,0.1,1.5111e-05,2.6440847219999997,4.253999999999999e-06,0.000320455,0.24200155399999998,0.150996296,0.047795342000000005,0.009174311999999999,1.0,0.241857243,8.26e-06,3.1120418639999996,0.0,0.000269409,1.77313885,0.5636995779999999,1.6529e-05,2.417298661,4.253999999999999e-06,0.00032187299999999997,52.12,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,4.5,0.111111111,4.0,5.0,0.693147181,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.221139869,0.540464618,3.5689999999999996e-06,1.0,0.34579528600000004,0.05778471,0.298604935,0.136579532,0.22719024100000001,0.20395779600000002,0.158883515,-0.0,0.391245664,0.227218571,0.18857117,0.21535208100000003,0.19699940800000001,0.205286303,5.08,0.0,0.0,0.0,0.994294894,0.994294894,14.68,-512.0,0.0,0.0,0.0,0.0,0.0,63.24,54738.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81541,0.0,1.94875,0.0,2.4,17581.0,0.0,31965.0,0.0,31965.0,31965.0,31965.0,2.29503,0.0,0.978975,0.0,2.36,0.11757579800000001,0.84934755,2.14,sc14-crft_train_preprocessed/rook-56-0-0_preprocessedi_features_preprocessed.txt
0,945.0,61409.0,900.0,60464.0,0.05,0.015629135,0.34,0.01488489,0.478222236,1.024915907,0.0,1.0,1.013582156,0.003679637,1.475143232,0.0022222220000000003,0.043333332999999995,0.266706423,0.0,0.9318768190000001,0.9318768190000001,0.02,0.003679637,0.13394687800000002,0.002464276,0.0054247159999999996,4.675851174,0.167493046,0.043440589,0.076923077,0.32972973,2.843804562,0.001568867,0.35512990899999997,0.000711167,0.0027619740000000004,4.54851199,0.7059903409999999,0.004740819,0.15865459699999998,0.00267928,0.007210902,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.1,3.0,0.0,3.0,3.0,-0.0,2.02,579.666666667,0.9722732209999999,162.0,2352.0,1345.0,234.0,487.0,255.0,373.0,57.348301962,0.21965332699999998,45.56836461100001,98.556122449,67.903345725,47.837606838,62.170275591000006,49.6,54.384126984,2.0,0.804369186,0.017738153,0.768476422,0.853550534,0.82335415,0.786706472,0.814264125,0.7941343359999999,0.803533478,3e-09,5.452988775,0.0,3.95e-07,5e-09,0.0,1e-09,0.0,0.0,2.12,0.12222222199999999,0.358888889,0.855555556,0.855555556,0.855555556,0.14,-512.0,0.0,0.0,0.0,0.0,0.0,70.16,68.2063,8.8236,405.69,0.096929,409.5,389.0,427.0,27.6837,0.158752,1.00689,0.0893695,2.08,39.3731,3.8559,405.239,0.0928998,407.5,391.0,425.0,32.4864,0.106469,1.00091,0.0143772,2.08,0.827574835,0.935808922,2.0,sc14-crft_train_preprocessed/rbsat-v945c61409g10_preprocessedi_features_preprocessed.txt
0,97.0,204.0,97.0,204.0,0.0,0.0,0.0,0.47549019600000003,0.486928105,0.576517489,0.333333333,1.0,0.539749755,0.030927835,0.0,0.030927835,0.030927835,-0.0,0.0,0.0,1.0,0.0,0.030927835,0.159897122,0.029411765,0.058823529000000006,0.341296834,0.027491408999999998,0.091695286,0.0,0.333333333,0.284771089,0.015767132,0.595981503,0.0,0.058823529000000006,1.8696913119999998,0.509803922,0.029917121,0.055099684,0.029411765,0.039215686,0.0,0.046712803,0.12001371699999999,0.044117647,0.058823529000000006,0.46599925700000006,0.19185520399999997,0.091708595,0.153846154,0.2,0.46599925700000006,0.0,5.427083333,0.091145567,5.0,6.0,0.682475484,0.0,4213.125,0.037660089,3985.0,4466.0,4466.0,3985.0,4431.0,4133.0,4233.0,16.487901349,0.051580967,15.774497943,18.009628303,18.009628303,15.774497943,17.816068608,15.883061657999999,16.147051443,1.98,0.044362636,1.5691343009999998,1.9605999999999998e-05,0.26017835699999997,0.074059751,0.000580664,0.069139555,0.003685125,0.01475469,0.312899233,0.062448395,0.220793777,0.323592775,0.322707116,0.31268139300000003,0.321484091,0.313478363,0.319755303,0.0,0.0,0.0,0.28865979399999997,0.721649485,0.721649485,0.0,0.014705882,0.14261168400000002,1.337132295,0.0,0.5,0.5773195879999999,0.0,2.6109,0.497009,14.3044,0.183307,14.0,11.0,18.0,0.900133,0.314897,0.863082,0.0960134,0.4,1.0733,0.263419,14.3785,0.180744,14.0,11.0,18.0,0.541617,0.376638,0.804802,0.0849084,0.68,0.8300161509999999,0.958205869,0.8,sc14-crft_train_preprocessed/edges-024-4-5613555-1-00_preprocessedi_features_preprocessed.txt
0,47888.0,12696452.0,47404.0,12695968.0,0.010210109,3.8122e-05,2339.28,0.0037337840000000004,0.488958635,1.0174075409999999,0.0,1.0,0.8629464309999999,8.293200000000001e-05,3.311188538,4.2191e-05,0.005358198000000001,0.16674149,0.0,0.9723436609999999,0.9723436609999999,2.1,8.293200000000001e-05,0.888768647,4.0879e-05,0.000296945,2.697215041,0.003124016,0.003689343,0.0,0.079176564,0.060826505,3.0714e-05,1.000781323,8.192e-06,0.000147842,4.134997089,0.727971432,7.2755e-05,0.5172844320000001,3.7965e-05,0.000192502,21.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,93.3,0.0,0.0,0.0,0.0,-0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.980657288,0.111095918,0.0,1.0,1.0,0.993727432,1.0,0.999567228,0.999996674,0.011541026999999999,4.312525245,-0.0,0.5,0.00873145,3e-09,0.000129818,4.4000000000000004e-08,5.573e-06,195.74,0.00788963,0.011475825,0.011475825,0.011475825,0.011475825,9.18,-512.0,0.0,0.0,0.0,0.0,0.0,66.38,1093160.0,0.0,0.0,0.0,0.0,0.0,0.0,918.491,0.0,1.55382,0.0,10.58,1100540.0,0.0,0.0,0.0,0.0,0.0,0.0,916.208,0.0,1.54426,0.0,10.58,0.090087334,0.126297359,2.78,sc14-crft_train_preprocessed/crafted_n11_d6_c4_num1_preprocessedi_features_preprocessed.txt
0,190.0,1375.0,165.0,1360.0,0.151515152,0.011029411999999999,0.0,0.121323529,0.459615695,0.634481529,0.0,1.0,1.544769563,0.026385917999999998,0.69297106,0.012121212,0.109090909,0.935285058,0.0,0.059558824,0.794117647,0.0,0.026385917999999998,0.7792741329999999,0.010294118,0.058823529000000006,1.213051138,0.235227782,0.211839456,0.0,0.428571429,0.96960843,0.00741533,0.777518362,0.0014705879999999999,0.022794118,2.903629066,0.40882352899999996,0.028582887999999997,0.596579925,0.010294118,0.057352941,0.0,0.08919333900000001,0.96212332,0.032352941,0.469852941,2.114927246,0.16560791,0.5322099370000001,0.022439949,0.263403263,1.5759523069999999,1.54,3.219512195,0.128564869,3.0,4.0,0.526289869,0.02,3089.0,0.126939288,2276.0,3632.0,3553.0,2452.0,3455.0,2867.0,3147.0,19.946453632,0.07519637900000001,17.316783831,23.015050651,21.464162754,17.84487325,21.193281938,18.837387537,19.812345679,2.0,0.422581703,0.5824085179999999,0.142352338,0.764168188,0.745803332,0.154712595,0.740738815,0.18167708300000002,0.342105999,0.22495020899999998,0.649644553,0.0204595,0.388876713,0.360975658,0.020626191000000002,0.350532554,0.022333017,0.342388636,0.02,0.0,0.0,0.0,0.527272727,0.527272727,0.02,0.21397058800000002,0.054545455,2.857738033,0.0,0.5,0.8909090909999999,0.06,1.1224,0.292835,29.5216,0.130538,30.0,25.0,34.0,4.38372,0.205068,0.993579,0.00670189,1.34,1.2308,0.364578,29.5769,0.133256,30.0,25.0,35.0,3.62106,0.423594,0.994236,0.00676424,1.62,0.678569258,0.926809832,2.0,sc14-crft_train_preprocessed/ccp-s5-facto2_preprocessedi_features_preprocessed.txt
0,216.0,285.0,109.0,213.0,0.981651376,0.338028169,0.0,0.511737089,0.478716745,0.770767911,0.0,1.0,1.454368556,0.028556661,0.257931782,0.018348623999999997,0.04587156,1.1632043429999999,0.0,0.248826291,0.661971831,0.0,0.028556661,0.094818906,0.023474178,0.03286385,0.865814578,0.080297073,0.105599471,0.0,0.333333333,1.0962357790000001,0.014213723000000001,0.42080861399999997,0.0,0.028169014,1.6054946319999999,0.511737089,0.045828488,0.14212565,0.03286385,0.056338028,0.0,0.044038880999999995,0.227052977,0.028169014,0.070422535,2.063522275,0.212343134,0.235603285,0.133333333,0.428571429,2.498147138,0.0,4.87037037,0.068967137,4.0,5.0,0.38568204100000003,0.0,4341.375,0.024525703,4227.0,4572.0,4572.0,4227.0,4434.0,4270.0,4313.0,21.199127146,0.023684069,20.709048724000002,22.35219105,22.35219105,20.709048724000002,21.485480094,20.869641295,21.030221019000003,1.98,0.361024888,0.25684699899999996,0.039875262,0.582619831,0.487742038,0.254517222,0.41206578200000005,0.300102925,0.351927431,0.331543624,0.055479783,0.27447095,0.369947686,0.353237741,0.310914407,0.34469299200000003,0.323796682,0.33148954399999997,0.0,0.0,0.0,0.027522936,0.376146789,0.376146789,0.0,-0.011737089,0.183486239,1.2604562670000001,0.0,0.5,0.596330275,0.0,2.8041,0.488155,18.0329,0.168427,18.0,14.0,22.0,0.794773,0.261346,0.854585,0.0875178,0.58,1.111,0.316304,18.0485,0.166481,18.0,14.0,22.0,0.475694,0.351175,0.798498,0.076214,0.96,0.8134639140000001,0.952389374,1.0,sc14-crft_train_preprocessed/edges-072-3-5729555-15_preprocessedi_features_preprocessed.txt
0,140.0,336.0,140.0,336.0,0.0,0.0,0.0,0.41666666700000005,0.489285714,0.958374981,0.0,1.0,1.123228877,0.017857143,0.447213595,0.014285714,0.035714286,0.45056120899999996,0.0,0.833333333,0.833333333,0.0,0.017857143,0.0,0.017857143,0.017857143,-0.0,0.333333333,0.0,0.333333333,0.333333333,-0.0,0.009672619,0.36982552799999996,0.0,0.014880952,1.4290408909999999,0.636904762,0.035331633,0.028195847000000003,0.032738095,0.035714286,0.0,0.01984127,0.8944271909999999,0.011904762,0.05952381,0.45056120899999996,0.34920634899999997,0.32524625100000004,0.095238095,0.4,0.45056120899999996,0.0,4.028776978,0.04149625,4.0,5.0,0.130464778,0.0,4586.333333333,0.009310948000000001,4512.0,4633.0,4633.0,4512.0,4620.0,4548.0,4610.0,28.286340899000002,0.07319755,26.137632979,32.368546638000005,32.368546638000005,26.137632979,29.010881393000002,26.421284081,28.137276063,1.98,0.583177897,5.6781000000000004e-05,0.5830833120000001,0.583248254,0.583216756,0.583139199,0.583204154,0.583154904,0.583183475,0.22947433899999997,5.7617e-05,0.22945226800000001,0.229510353,0.22949175,0.22945871399999998,0.22948413899999998,0.229463957,0.229472385,0.0,0.028571429,0.085714286,0.41428571399999997,0.692857143,0.692857143,0.0,0.255952381,0.14285714300000002,1.58113883,-0.0,0.5,0.614285714,0.14,5.2923,0.268425,36.6292,0.146411,37.0,30.0,44.0,1.19381,0.208785,0.935965,0.0361072,0.8,3.0233,0.287828,36.6328,0.145504,36.0,30.0,44.0,0.676277,0.36844,0.90414,0.0362091,1.32,0.6982007140000001,0.841536123,0.86,sc14-crft_train_preprocessed/sgen6-840-5-1_preprocessedi_features_preprocessed.txt
